57,3,1.5,1,21.5,1.5,0
66.052632,-3,1.5,1,1.131579,1.5,0
67.184211,-0.170054,1.5,2,1.719038,1.5,0
64.921053,0,1.5,1,2.263158,1.5,0
62.657895,1.5,1.5,2,1.5,1.5,0
40.026316,1,1.5,2,2,1.5,0
50.210526,-3,1.5,1,3.394737,1.5,0
53.605263,1,1.5,2,2,1.5,0
46.815789,1,1.5,2,2,1.5,0
50.210526,0.291756,1.5,1,3.394737,1.5,0
60.157895,1.979947,1.5,1,2.5,1.5,0
57,0,0,0,21.5,3,0
44.552632,0,3,0,9.052632,3,0
67.184211,0,3,0,11.315789,3,0
60.394737,-3,1.5,1,4.526316,1.5,1
70.578947,-3,1.5,1,3.394737,1.5,1
73.973684,0,1.5,2,3,1.5,1
55.868421,0,1.5,2,3,1.5,1
40.026316,-2,1.5,2,1,1.5,1
43.421053,-3,1.5,1,3.394737,1.5,1
53.605263,-2,1.5,2,1,1.5,1
