0,-9.5,3,0,11.5,4,0
0,-10.5,0,0,11.5,3,0
-8.5,3,0,0,3,10.5,0
-11.5,-4,1.5,2,9.5,1.5,0
-0.5,-13.5,1.5,1,11,1.5,0
-8.5,5.5,1.5,1,3,1.5,0
-9,-1,1.5,1,2.5,1.5,0
-11,-7.5,1.5,1,0.5,1.5,0
-8,-7.5,1.5,1,1.5,1.5,0
-6.5,-12.5,1.5,2,1,1.5,0
-6.5,-9,1.5,2,1.5,1.5,0
-4.5,-10.5,1,2,1.5,1,0
3.5,-10.5,1,2,1.5,1,0
-8.5,2.25,1,2,1.625,1,0
-7.5,4,3,0,4,9.5,0
-5.5,2.25,1.5,2,3.25,1.5,1
-5.5,-4.25,1.5,2,3.25,1.5,1
-1.5,-7.5,1.5,1,4,1.5,1
6.5,-7.5,1.5,1,4,1.5,1
10.5,-12,1.5,2,1.5,1.5,1
10.5,-9,1.5,2,1.5,1.5,1
