22.5,4.5,0,0,5,10,0
22.5,4.5,3,0,5,10,0
14,-6.5,-0.5,0,3.5,8,0
20,14.5,1.5,1,2.5,1.5,1
25,14.5,1.5,1,2.5,1.5,1
27.5,12.9,1.5,2,1.6,1.5,1
27.5,9.7,1.5,2,1.6,1.5,1
27.5,6.5,1.5,2,1.6,1.5,1
27.5,3.3,1.5,2,1.6,1.5,1
27.5,0.1,1.5,2,1.6,1.5,1
17.5,0.1,1.5,2,1.6,1.5,1
17.5,3.3,1.5,2,1.6,1.5,1
17.5,6.5,1.5,2,1.6,1.5,1
17.5,9.7,1.5,2,1.6,1.5,1
17.5,12.9,1.5,2,1.6,1.5,1
21.5,8.5,1.5,2,3.5,1.5,1
22.5,12,1.5,1,1,1.5,1
23.5,8.5,1.5,2,3.5,1.5,1
22.5,5,1.5,1,1,1.5,1
25.5,-1.5,1.5,1,2,1.5,1
19.5,-1.5,1.5,1,2,1.5,1
