22.5,5,0,0,3.5,13,0
22.5,5,3,0,3.5,13,0
15.5,-8.5,-0.5,0,3.5,9.5,0
20.75,18,1.5,1,1.75,1.5,1
24.25,18,1.5,1,1.75,1.5,1
26,16.1,1.5,2,1.9,1.5,1
26,12.3,1.5,2,1.9,1.5,1
26,8.5,1.5,2,1.9,1.5,1
26,4.7,1.5,2,1.9,1.5,1
26,0.9,1.5,2,1.9,1.5,1
19,0.9,1.5,2,1.9,1.5,1
19,4.7,1.5,2,1.9,1.5,1
19,8.5,1.5,2,1.9,1.5,1
19,12.3,1.5,2,1.9,1.5,1
19,16.1,1.5,2,1.9,1.5,1
21.5,8,1.5,2,2.5,1.5,1
23,10.5,1.5,1,1.5,1.5,1
24.5,8,1.5,2,2.5,1.5,1
23,5.5,1.5,1,1.5,1.5,1
24.75,-1,1.5,1,1.25,1.5,1
20.25,-1,1.5,1,1.25,1.5,1
