57,-3,1.5,1,18.5,1.5,0
49.210526,3,1.5,1,0.973684,1.5,0
48.236842,-1.286352,1.5,2,0.733166,1.5,0
50.184211,2,1.5,1,1.947368,1.5,0
52.131579,-0.5,1.5,2,2.5,1.5,0
73.552632,-1,1.5,2,2,1.5,0
62.842105,3,1.5,1,2.921053,1.5,0
59.921053,-1,1.5,2,2,1.5,0
65.763158,-1,1.5,2,2,1.5,0
62.842105,0.158904,1.5,1,2.921053,1.5,0
53.131579,-1.489142,1.5,1,1,1.5,0
57,0,0,0,18.5,3,0
67.710526,0,3,0,7.789474,3,0
47.263158,0,3,0,8.763158,3,0
53.105263,3,1.5,1,2.921053,1.5,1
45.315789,3,1.5,1,2.921053,1.5,1
42.394737,0,1.5,2,3,1.5,1
56.026316,0,1.5,2,3,1.5,1
73.552632,2,1.5,2,1,1.5,1
69.657895,3,1.5,1,3.894737,1.5,1
59.921053,2,1.5,2,1,1.5,1
