40,9.5,3,0,5.5,13,0
32,-20,3,0,4.5,5.5,0
31,-20,0,0,2.5,4.5,0
40,19,0,0,4.5,6.5,0
41,-6,0,0,7.5,18.5,0
48.5,-22,1.5,2,2.5,1.5,0
38.5,-24.5,1.5,1,10,1.5,0
28.5,-20,1.5,2,4.5,1.5,0
31,-15.5,1.5,1,2.5,1.5,0
35.5,-7.5,1.5,2,10,1.5,0
44.5,22,1.5,2,3.5,1.5,0
40,25.5,1.5,1,4.5,1.5,0
35.5,19,1.5,2,6.5,1.5,0
41.5,6.5,1.5,2,5,1.5,0
39.5,17,1.5,2,2.5,1.5,0
33.5,-20,1.5,2,4.5,1.5,1
39.5,7.5,1.5,1,2,1.5,1
39.5,8.5,1.5,1,2,1.5,1
37.5,9,1.5,2,5.5,1.5,1
44.5,12.5,1.5,2,6,1.5,1
38.5,21.5,1.5,1,4,1.5,1
