21.5,2.5,0,0,4.5,11,0
21.5,2.5,3,0,4.5,11,0
14.5,-5.5,-0.5,0,2.5,8,0
19.25,13.5,1.5,1,2.25,1.5,1
23.75,13.5,1.5,1,2.25,1.5,1
26,11.9,1.5,2,1.6,1.5,1
26,8.7,1.5,2,1.6,1.5,1
26,5.5,1.5,2,1.6,1.5,1
26,2.3,1.5,2,1.6,1.5,1
26,-0.9,1.5,2,1.6,1.5,1
17,-0.9,1.5,2,1.6,1.5,1
17,2.3,1.5,2,1.6,1.5,1
17,5.5,1.5,2,1.6,1.5,1
17,8.7,1.5,2,1.6,1.5,1
17,11.9,1.5,2,1.6,1.5,1
21,5.5,1.5,2,3.5,1.5,1
22,9,1.5,1,1,1.5,1
23,5.5,1.5,2,3.5,1.5,1
22,2,1.5,1,1,1.5,1
24.25,-2.5,1.5,1,1.75,1.5,1
18.75,-2.5,1.5,1,1.75,1.5,1
