57,4,1.5,1,18,1.5,0
49.421053,-4,1.5,1,0.947368,1.5,0
48.473684,0.342411,1.5,2,1.921389,1.5,0
49.421053,-1,1.5,1,0.947368,1.5,0
50.368421,1.5,1.5,2,2.5,1.5,0
75,1.333333,1.5,2,2.666667,1.5,0
64.578947,-4,1.5,1,2.842105,1.5,0
61.736842,1.333333,1.5,2,2.666667,1.5,0
67.421053,1.333333,1.5,2,2.666667,1.5,0
64.578947,0.702844,1.5,1,2.842105,1.5,0
52.368421,2.608013,1.5,1,2,1.5,0
57,0,0,0,18,4,0
68.368421,0,3,0,6.631579,4,0
47.526316,0,3,0,8.526316,4,0
53.210526,-4,1.5,1,2.842105,1.5,1
45.631579,-4,1.5,1,2.842105,1.5,1
42.789474,0,1.5,2,4,1.5,1
56.052632,0,1.5,2,4,1.5,1
75,-2.666667,1.5,2,1.333333,1.5,1
71.210526,-4,1.5,1,3.789474,1.5,1
61.736842,-2.666667,1.5,2,1.333333,1.5,1
