22.5,-3.5,0,0,4,10,0
22.5,-3.5,3,0,4,10,0
15,6,-0.5,0,3.5,7.5,0
20.5,-13.5,1.5,1,2,1.5,1
24.5,-13.5,1.5,1,2,1.5,1
26.5,-12,1.5,2,1.5,1.5,1
26.5,-9,1.5,2,1.5,1.5,1
26.5,-6,1.5,2,1.5,1.5,1
26.5,-3,1.5,2,1.5,1.5,1
26.5,0,1.5,2,1.5,1.5,1
18.5,0,1.5,2,1.5,1.5,1
18.5,-3,1.5,2,1.5,1.5,1
18.5,-6,1.5,2,1.5,1.5,1
18.5,-9,1.5,2,1.5,1.5,1
18.5,-12,1.5,2,1.5,1.5,1
21,-6.5,1.5,2,3.5,1.5,1
22.5,-10,1.5,1,1.5,1.5,1
24,-6.5,1.5,2,3.5,1.5,1
22.5,-3,1.5,1,1.5,1.5,1
25,1.5,1.5,1,1.5,1.5,1
20,1.5,1.5,1,1.5,1.5,1
