52.5,0,1.5,2,22.5,1.5,0
61.5,-11.842105,1.5,2,1.184211,1.5,0
56.912588,-13.026316,1.5,1,2.61857,1.5,0
57.5,-10.657895,1.5,2,2.368421,1.5,0
55,-8.289474,1.5,1,2.5,1.5,0
55.5,17.763158,1.5,1,3,1.5,0
61.5,4.736842,1.5,2,3.552632,1.5,0
55.5,1.184211,1.5,1,3,1.5,0
55.5,8.289474,1.5,1,3,1.5,0
55.519584,4.736842,1.5,2,3.552632,1.5,0
55.148634,-5.789474,1.5,2,2.5,1.5,0
57,0,0,0,4.5,22.5,0
57,11.842105,3,0,4.5,10.657895,0
57,-11.842105,3,0,4.5,10.657895,0
61.5,-5.921053,1.5,2,4.736842,1.5,1
61.5,-16.578947,1.5,2,3.552632,1.5,1
57,-20.131579,1.5,1,4.5,1.5,1
57,-1.184211,1.5,1,4.5,1.5,1
60,17.763158,1.5,1,1.5,1.5,1
61.5,13.026316,1.5,2,4.736842,1.5,1
60,1.184211,1.5,1,1.5,1.5,1
