-7.5,0,3,0,4.5,11.5,0
-8.5,0,0,0,3.5,11.5,0
3.5,8,0,0,8.5,3.5,0
-3.5,11.5,1.5,1,8.5,1.5,0
-12,0.5,1.5,2,11,1.5,0
5,8,1.5,2,3.5,1.5,0
0,8.5,1.5,2,3,1.5,0
-5,11,1.5,2,0.5,1.5,0
-5,7.5,1.5,2,2,1.5,0
-11.5,5.5,1.5,1,0.5,1.5,0
-7.5,5.5,1.5,1,2.5,1.5,0
-8.5,3.5,1,1,2,1,0
-8.5,-3.5,1,1,2,1,0
2.5,9.5,1,1,1.25,1,0
4.5,7,3,0,7.5,4.5,0
2.5,4.5,1.5,1,2.5,1.5,1
-2.5,4.5,1.5,1,2.5,1.5,1
-5,0.75,1.5,2,3.75,1.5,1
-5,-6.75,1.5,2,3.75,1.5,1
-10.25,-10.5,1.5,1,1.75,1.5,1
-6.75,-10.5,1.5,1,1.75,1.5,1
