60,0,1.5,2,21,1.5,0
54,8.842105,1.5,2,1.105263,1.5,0
57.230102,9.947368,1.5,1,0.893943,1.5,0
56,8.842105,1.5,2,1.105263,1.5,0
58,7.736842,1.5,1,2,1.5,0
58,-21,1.5,1,2,1.5,0
54,-12.157895,1.5,2,2.210526,1.5,0
58,-9.947368,1.5,1,2,1.5,0
58,-14.368421,1.5,1,2,1.5,0
57.769207,-12.157895,1.5,2,2.210526,1.5,0
58.096251,6.236842,1.5,2,1.5,1.5,0
57,0,0,0,3,21,0
57,-15.473684,3,0,3,5.526316,0
57,12.157895,3,0,3,8.842105,0
54,5.526316,1.5,2,2.210526,1.5,1
54,14.368421,1.5,2,4.421053,1.5,1
57,18.789474,1.5,1,3,1.5,1
57,3.315789,1.5,1,3,1.5,1
55,-21,1.5,1,1,1.5,1
54,-17.684211,1.5,2,3.315789,1.5,1
55,-9.947368,1.5,1,1,1.5,1
