54,0,1.5,2,22,1.5,0
60,6.947368,1.5,2,1.157895,1.5,0
56.497907,8.105263,1.5,1,1.064982,1.5,0
57,5.789474,1.5,2,2.315789,1.5,0
55.5,3.473684,1.5,1,1.5,1.5,0
56,-22,1.5,1,2,1.5,0
60,-12.736842,1.5,2,2.315789,1.5,0
56,-10.421053,1.5,1,2,1.5,0
56,-15.052632,1.5,1,2,1.5,0
57.085728,-12.736842,1.5,2,2.315789,1.5,0
55.178708,0.973684,1.5,2,2.5,1.5,0
57,0,0,0,3,22,0
57,-16.210526,3,0,3,5.789474,0
57,9.263158,3,0,3,12.736842,0
60,1.157895,1.5,2,4.631579,1.5,1
60,12.736842,1.5,2,4.631579,1.5,1
57,17.368421,1.5,1,3,1.5,1
57,-3.473684,1.5,1,3,1.5,1
59,-22,1.5,1,1,1.5,1
60,-18.526316,1.5,2,3.473684,1.5,1
59,-10.421053,1.5,1,1,1.5,1
