20.5,-3.5,0,0,10.5,6,0
20.5,-3.5,3,0,10.5,6,0
14,6,-0.5,0,7,3.5,0
31,-0.5,1.5,2,3,1.5,1
31,-6.5,1.5,2,3,1.5,1
29.6,-9.5,1.5,1,1.4,1.5,1
26.8,-9.5,1.5,1,1.4,1.5,1
24,-9.5,1.5,1,1.4,1.5,1
21.2,-9.5,1.5,1,1.4,1.5,1
18.4,-9.5,1.5,1,1.4,1.5,1
18.4,2.5,1.5,1,1.4,1.5,1
21.2,2.5,1.5,1,1.4,1.5,1
24,2.5,1.5,1,1.4,1.5,1
26.8,2.5,1.5,1,1.4,1.5,1
29.6,2.5,1.5,1,1.4,1.5,1
23,-2.5,1.5,1,3,1.5,1
26,-3.5,1.5,2,1,1.5,1
23,-4.5,1.5,1,3,1.5,1
20,-3.5,1.5,2,1,1.5,1
17,-7,1.5,2,2.5,1.5,1
17,0,1.5,2,2.5,1.5,1
