29,-2,3,0,11.5,6.5,0
58,5.5,3,0,4.5,5,0
58,7,0,0,3.5,2.5,0
20,-2,0,0,6.5,5.5,0
44,-3,0,0,17.5,7.5,0
57,-10.5,1.5,1,4.5,1.5,0
61.5,-0.5,1.5,2,10,1.5,0
58,9.5,1.5,1,3.5,1.5,0
54.5,7,1.5,2,2.5,1.5,0
46.5,3.5,1.5,1,9,1.5,0
17.5,-7.5,1.5,1,4,1.5,0
13.5,-2,1.5,2,5.5,1.5,0
20,3.5,1.5,1,6.5,1.5,0
32.5,-4.5,1.5,1,5,1.5,0
19.5,0.5,1.5,1,3,1.5,0
58,4.5,1.5,1,3.5,1.5,1
30.5,-1.5,1.5,2,3,1.5,1
29.5,-1.5,1.5,2,3,1.5,1
29.5,1.5,1.5,1,6,1.5,1
27,-7.5,1.5,1,5.5,1.5,1
14.5,-1.5,1.5,2,4,1.5,1
