26,-1,3,0,11.5,7.5,0
58.5,7,3,0,5,4.5,0
58.5,8.5,0,0,4,2,0
18.5,-1,0,0,6,6.5,0
43.5,-2.5,0,0,19,9,0
60.5,-11.5,1.5,1,2,1.5,0
62.5,-0.5,1.5,2,11,1.5,0
58.5,10.5,1.5,1,4,1.5,0
54.5,8.5,1.5,2,2,1.5,0
47.5,5.5,1.5,1,10,1.5,0
17,-7.5,1.5,1,4.5,1.5,0
12.5,-1,1.5,2,6.5,1.5,0
18.5,5.5,1.5,1,6,1.5,0
33.5,-4.5,1.5,1,5,1.5,0
22,1.5,1.5,1,2.5,1.5,0
58.5,6.5,1.5,1,4,1.5,1
31.5,-0.5,1.5,2,4,1.5,1
30.5,-0.5,1.5,2,4,1.5,1
28,3.5,1.5,1,4.5,1.5,1
27,-7.5,1.5,1,5.5,1.5,1
16.5,-3.5,1.5,2,3,1.5,1
