35.5,10,3,0,6,10.5,0
43.5,-18.5,3,0,6,6,0
44.5,-18.5,0,0,3,4,0
35.5,18.5,0,0,5,6,0
34,-5,0,0,7.5,17.5,0
26.5,-20.5,1.5,2,2,1.5,0
37,-22.5,1.5,1,10.5,1.5,0
47.5,-18.5,1.5,2,4,1.5,0
44.5,-14.5,1.5,1,3,1.5,0
38.5,-8.5,1.5,2,9,1.5,0
30.5,20.5,1.5,2,4,1.5,0
35.5,24.5,1.5,1,5,1.5,0
40.5,18.5,1.5,2,6,1.5,0
32.5,3.5,1.5,2,4,1.5,0
35.5,17,1.5,2,2.5,1.5,0
41.5,-18.5,1.5,2,4,1.5,1
35,6.5,1.5,1,2.5,1.5,1
35,7.5,1.5,1,2.5,1.5,1
37.5,9,1.5,2,5.5,1.5,1
30.5,10.5,1.5,2,6,1.5,1
35,23.5,1.5,1,3.5,1.5,1
