0,-9.5,3,0,10.5,3.5,0
0,-10.5,0,0,10.5,2.5,0
-8,2.5,0,0,2.5,10.5,0
-10.5,-3.5,1.5,2,9.5,1.5,0
-0.5,-13,1.5,1,10,1.5,0
-8,6,1.5,1,2.5,1.5,0
-8.5,-1,1.5,1,2,1.5,0
-10,-8,1.5,1,0.5,1.5,0
-7.5,-8,1.5,1,1,1.5,0
-6.5,-12,1.5,2,1,1.5,0
-6.5,-9,1.5,2,1,1.5,0
-4.5,-10.5,1,2,1,1,0
3.5,-10.5,1,2,1,1,0
-7.5,2.5,1,2,1.75,1,0
-7,3.5,3,0,3.5,9.5,0
-5.5,2.5,1.5,2,3.5,1.5,1
-5.5,-4.5,1.5,2,3.5,1.5,1
-1.75,-8,1.5,1,3.75,1.5,1
5.75,-8,1.5,1,3.75,1.5,1
9.5,-11.75,1.5,2,1.25,1.5,1
9.5,-9.25,1.5,2,1.25,1.5,1
