59.5,0,1.5,2,20,1.5,0
54.5,-10.526316,1.5,2,1.052632,1.5,0
57.772557,-11.578947,1.5,1,1.119148,1.5,0
54.5,-9.473684,1.5,2,2.105263,1.5,0
57,-7.368421,1.5,1,2.5,1.5,0
57.833333,17.894737,1.5,1,1.666667,1.5,0
54.5,9.473684,1.5,2,2.105263,1.5,0
57.833333,7.368421,1.5,1,1.666667,1.5,0
57.833333,11.578947,1.5,1,1.666667,1.5,0
58.065746,9.473684,1.5,2,2.105263,1.5,0
57.765953,-5.868421,1.5,2,1.5,1.5,0
57,0,0,0,2.5,20,0
57,13.684211,3,0,2.5,6.315789,0
57,-11.578947,3,0,2.5,8.421053,0
54.5,-6.315789,1.5,2,3.157895,1.5,1
54.5,-14.736842,1.5,2,3.157895,1.5,1
57,-17.894737,1.5,1,2.5,1.5,1
57,-3.157895,1.5,1,2.5,1.5,1
55.333333,17.894737,1.5,1,0.833333,1.5,1
54.5,14.736842,1.5,2,3.157895,1.5,1
55.333333,7.368421,1.5,1,0.833333,1.5,1
