53.5,0,1.5,2,20,1.5,0
60.5,10.526316,1.5,2,1.052632,1.5,0
56.626062,11.578947,1.5,1,1.075402,1.5,0
57.5,10.526316,1.5,2,1.052632,1.5,0
55.5,9.473684,1.5,1,2,1.5,0
55.833333,-20,1.5,1,2.333333,1.5,0
60.5,-13.684211,1.5,2,2.105263,1.5,0
55.833333,-11.578947,1.5,1,2.333333,1.5,0
55.833333,-15.789474,1.5,1,2.333333,1.5,0
57.000228,-13.684211,1.5,2,2.105263,1.5,0
54.396767,7.473684,1.5,2,2,1.5,0
57,0,0,0,3.5,20,0
57,-15.789474,3,0,3.5,4.210526,0
57,11.578947,3,0,3.5,8.421053,0
60.5,6.315789,1.5,2,3.157895,1.5,1
60.5,13.684211,1.5,2,2.105263,1.5,1
57,15.789474,1.5,1,3.5,1.5,1
57,3.157895,1.5,1,3.5,1.5,1
59.333333,-20,1.5,1,1.166667,1.5,1
60.5,-17.894737,1.5,2,2.105263,1.5,1
59.333333,-11.578947,1.5,1,1.166667,1.5,1
