22,-4,0,0,11,5.5,0
22,-4,3,0,11,5.5,0
12.5,5.5,-0.5,0,7.5,4,0
33,-1.25,1.5,2,2.75,1.5,1
33,-6.75,1.5,2,2.75,1.5,1
31.5,-9.5,1.5,1,1.5,1.5,1
28.5,-9.5,1.5,1,1.5,1.5,1
25.5,-9.5,1.5,1,1.5,1.5,1
22.5,-9.5,1.5,1,1.5,1.5,1
19.5,-9.5,1.5,1,1.5,1.5,1
19.5,1.5,1.5,1,1.5,1.5,1
22.5,1.5,1.5,1,1.5,1.5,1
25.5,1.5,1.5,1,1.5,1.5,1
28.5,1.5,1.5,1,1.5,1.5,1
31.5,1.5,1.5,1,1.5,1.5,1
25,-3.5,1.5,1,3.5,1.5,1
28.5,-4.5,1.5,2,1,1.5,1
25,-5.5,1.5,1,3.5,1.5,1
21.5,-4.5,1.5,2,1,1.5,1
18,-7.25,1.5,2,2.25,1.5,1
18,-0.75,1.5,2,2.25,1.5,1
