0,-6.5,3,0,11.5,4.5,0
0,-7.5,0,0,11.5,3.5,0
-8,3.5,0,0,3.5,7.5,0
-11.5,-2,1.5,2,9,1.5,0
-1,-11,1.5,1,10.5,1.5,0
-8,7,1.5,1,3.5,1.5,0
-8.5,1.5,1.5,1,3,1.5,0
-10.5,-4,1.5,1,1,1.5,0
-7,-4,1.5,1,1.5,1.5,0
-5.5,-10.5,1.5,2,0.5,1.5,0
-5.5,-6.5,1.5,2,2.5,1.5,0
-3.5,-7.5,1,2,2,1,0
2.5,-7.5,1,2,2,1,0
-8.5,4.25,1,2,1.375,1,0
-7,4.5,3,0,4.5,6.5,0
-4.5,4.25,1.5,2,2.75,1.5,1
-4.5,-1.25,1.5,2,2.75,1.5,1
-1,-4,1.5,1,3.5,1.5,1
6,-4,1.5,1,3.5,1.5,1
9.5,-9.25,1.5,2,1.75,1.5,1
9.5,-5.75,1.5,2,1.75,1.5,1
