27,-1.5,3,0,11.5,6,0
57,6,3,0,6.5,5.5,0
57,7,0,0,4.5,2.5,0
19,-1.5,0,0,6.5,5,0
43.5,-3.5,0,0,18,8,0
60,-11.5,1.5,1,1.5,1.5,0
61.5,-1,1.5,2,10.5,1.5,0
57,9.5,1.5,1,4.5,1.5,0
52.5,7,1.5,2,2.5,1.5,0
45.5,2.5,1.5,1,9,1.5,0
17,-6.5,1.5,1,4.5,1.5,0
12.5,-1.5,1.5,2,5,1.5,0
19,3.5,1.5,1,6.5,1.5,0
33.5,-3.5,1.5,1,4,1.5,0
20,-0.5,1.5,1,2.5,1.5,0
57,4.5,1.5,1,4.5,1.5,1
30.5,-1.5,1.5,2,2,1.5,1
29.5,-1.5,1.5,2,2,1.5,1
29.5,0.5,1.5,1,5,1.5,1
27,-6.5,1.5,1,5.5,1.5,1
14.5,-2.5,1.5,2,4,1.5,1
