40.5,-10,3,0,6,14.5,0
31,21.5,3,0,4.5,5,0
30.5,21.5,0,0,3,4,0
40.5,-20,0,0,5,6.5,0
41.5,6,0,0,8,19.5,0
49.5,23.5,1.5,2,2,1.5,0
38.5,25.5,1.5,1,11,1.5,0
27.5,21.5,1.5,2,4,1.5,0
30.5,17.5,1.5,1,3,1.5,0
35.5,10.5,1.5,2,10,1.5,0
45.5,-22,1.5,2,4.5,1.5,0
40.5,-26.5,1.5,1,5,1.5,0
35.5,-20,1.5,2,6.5,1.5,0
42.5,-7,1.5,2,3.5,1.5,0
39.5,-15.5,1.5,2,3,1.5,0
33.5,21.5,1.5,2,4,1.5,1
40.5,-9.5,1.5,1,2,1.5,1
40.5,-10.5,1.5,1,2,1.5,1
38.5,-10,1.5,2,5.5,1.5,1
45.5,-12.5,1.5,2,5,1.5,1
40.5,-21.5,1.5,1,3,1.5,1
