54,0,1.5,2,18,1.5,0
60,9.473684,1.5,2,0.947368,1.5,0
56.119882,10.421053,1.5,1,1.396798,1.5,0
57,8.526316,1.5,2,1.894737,1.5,0
55.5,6.631579,1.5,1,1.5,1.5,0
56,-16.105263,1.5,1,2,1.5,0
60,-7.578947,1.5,2,2.842105,1.5,0
56,-4.736842,1.5,1,2,1.5,0
56,-10.421053,1.5,1,2,1.5,0
56.248433,-7.578947,1.5,2,2.842105,1.5,0
54.877811,4.631579,1.5,2,2,1.5,0
57,0,0,0,3,18,0
57,-11.368421,3,0,3,6.631579,0
57,9.473684,3,0,3,8.526316,0
60,4.736842,1.5,2,3.789474,1.5,1
60,12.315789,1.5,2,1.894737,1.5,1
57,14.210526,1.5,1,3,1.5,1
57,0.947368,1.5,1,3,1.5,1
59,-16.105263,1.5,1,1,1.5,1
60,-13.263158,1.5,2,2.842105,1.5,1
59,-4.736842,1.5,1,1,1.5,1
