22.5,-2.5,0,0,9,6,0
22.5,-2.5,3,0,9,6,0
13.5,6,-0.5,0,7,2.5,0
31.5,0.5,1.5,2,3,1.5,1
31.5,-5.5,1.5,2,3,1.5,1
30.1,-8.5,1.5,1,1.4,1.5,1
27.3,-8.5,1.5,1,1.4,1.5,1
24.5,-8.5,1.5,1,1.4,1.5,1
21.7,-8.5,1.5,1,1.4,1.5,1
18.9,-8.5,1.5,1,1.4,1.5,1
18.9,3.5,1.5,1,1.4,1.5,1
21.7,3.5,1.5,1,1.4,1.5,1
24.5,3.5,1.5,1,1.4,1.5,1
27.3,3.5,1.5,1,1.4,1.5,1
30.1,3.5,1.5,1,1.4,1.5,1
25.5,-1.5,1.5,1,3,1.5,1
28.5,-2.5,1.5,2,1,1.5,1
25.5,-3.5,1.5,1,3,1.5,1
22.5,-2.5,1.5,2,1,1.5,1
17.5,-6,1.5,2,2.5,1.5,1
17.5,1,1.5,2,2.5,1.5,1
