18,-2.5,0,0,9.5,5.5,0
18,-2.5,3,0,9.5,5.5,0
23,5.5,-0.5,0,6.5,2.5,0
8.5,0.25,1.5,2,2.75,1.5,1
8.5,-5.25,1.5,2,2.75,1.5,1
9.8,-8,1.5,1,1.3,1.5,1
12.4,-8,1.5,1,1.3,1.5,1
15,-8,1.5,1,1.3,1.5,1
17.6,-8,1.5,1,1.3,1.5,1
20.2,-8,1.5,1,1.3,1.5,1
20.2,3,1.5,1,1.3,1.5,1
17.6,3,1.5,1,1.3,1.5,1
15,3,1.5,1,1.3,1.5,1
12.4,3,1.5,1,1.3,1.5,1
9.8,3,1.5,1,1.3,1.5,1
15.5,-1.5,1.5,1,3.5,1.5,1
12,-3,1.5,2,1.5,1.5,1
15.5,-4.5,1.5,1,3.5,1.5,1
19,-3,1.5,2,1.5,1.5,1
21.5,-5.75,1.5,2,2.25,1.5,1
21.5,0.75,1.5,2,2.25,1.5,1
