57,4,1.5,1,18,1.5,0
64.578947,-4,1.5,1,0.947368,1.5,0
65.526316,0.658692,1.5,2,1.10922,1.5,0
63.631579,-1,1.5,1,1.894737,1.5,0
61.736842,1.5,1.5,2,2.5,1.5,0
39,1.333333,1.5,2,2.666667,1.5,0
48.473684,-4,1.5,1,1.894737,1.5,0
50.368421,1.333333,1.5,2,2.666667,1.5,0
46.578947,1.333333,1.5,2,2.666667,1.5,0
48.473684,0.504437,1.5,1,1.894737,1.5,0
59.736842,1.825505,1.5,1,2,1.5,0
57,0,0,0,18,4,0
44.684211,0,3,0,5.684211,4,0
65.526316,0,3,0,9.473684,4,0
59.842105,-4,1.5,1,3.789474,1.5,1
69.315789,-4,1.5,1,3.789474,1.5,1
73.105263,0,1.5,2,4,1.5,1
56.052632,0,1.5,2,4,1.5,1
39,-2.666667,1.5,2,1.333333,1.5,1
42.789474,-4,1.5,1,3.789474,1.5,1
50.368421,-2.666667,1.5,2,1.333333,1.5,1
