0,-8,3,0,9.5,4.5,0
0,-9,0,0,9.5,3.5,0
-6,3.5,0,0,3.5,9,0
-9.5,-2,1.5,2,10.5,1.5,0
-0.5,-12.5,1.5,1,9,1.5,0
-6,8.5,1.5,1,3.5,1.5,0
-6.5,1.5,1.5,1,3,1.5,0
-9,-5.5,1.5,1,0.5,1.5,0
-5.5,-5.5,1.5,1,2,1.5,0
-3.5,-11.5,1.5,2,1,1.5,0
-3.5,-7.5,1.5,2,2,1.5,0
-1.5,-9,1,2,2,1,0
4.5,-9,1,2,2,1,0
-7.5,5,1,2,1.75,1,0
-5,4.5,3,0,4.5,8,0
-2.5,5,1.5,2,3.5,1.5,1
-2.5,-2,1.5,2,3.5,1.5,1
0.25,-5.5,1.5,1,2.75,1.5,1
5.75,-5.5,1.5,1,2.75,1.5,1
8.5,-10.75,1.5,2,1.75,1.5,1
8.5,-7.25,1.5,2,1.75,1.5,1
