23.5,-3,0,0,11,4.5,0
23.5,-3,3,0,11,4.5,0
12,4.5,-0.5,0,8.5,3,0
34.5,-0.75,1.5,2,2.25,1.5,1
34.5,-5.25,1.5,2,2.25,1.5,1
32.8,-7.5,1.5,1,1.7,1.5,1
29.4,-7.5,1.5,1,1.7,1.5,1
26,-7.5,1.5,1,1.7,1.5,1
22.6,-7.5,1.5,1,1.7,1.5,1
19.2,-7.5,1.5,1,1.7,1.5,1
19.2,1.5,1.5,1,1.7,1.5,1
22.6,1.5,1.5,1,1.7,1.5,1
26,1.5,1.5,1,1.7,1.5,1
29.4,1.5,1.5,1,1.7,1.5,1
32.8,1.5,1.5,1,1.7,1.5,1
25.5,-2,1.5,1,3,1.5,1
28.5,-3.5,1.5,2,1.5,1.5,1
25.5,-5,1.5,1,3,1.5,1
22.5,-3.5,1.5,2,1.5,1.5,1
17.5,-5.75,1.5,2,1.75,1.5,1
17.5,-0.25,1.5,2,1.75,1.5,1
