53.5,0,1.5,2,20,1.5,0
60.5,10.526316,1.5,2,1.052632,1.5,0
56.012956,11.578947,1.5,1,0.887029,1.5,0
57.5,9.473684,1.5,2,2.105263,1.5,0
55.5,7.368421,1.5,1,2,1.5,0
55.833333,-15.789474,1.5,1,2.333333,1.5,0
60.5,-7.368421,1.5,2,2.105263,1.5,0
55.833333,-5.263158,1.5,1,2.333333,1.5,0
55.833333,-9.473684,1.5,1,2.333333,1.5,0
56.74499,-7.368421,1.5,2,2.105263,1.5,0
55.666293,5.868421,1.5,2,1.5,1.5,0
57,0,0,0,3.5,20,0
57,-12.631579,3,0,3.5,7.368421,0
57,11.578947,3,0,3.5,8.421053,0
60.5,6.315789,1.5,2,3.157895,1.5,1
60.5,13.684211,1.5,2,2.105263,1.5,1
57,15.789474,1.5,1,3.5,1.5,1
57,3.157895,1.5,1,3.5,1.5,1
59.333333,-15.789474,1.5,1,1.166667,1.5,1
60.5,-12.631579,1.5,2,3.157895,1.5,1
59.333333,-5.263158,1.5,1,1.166667,1.5,1
