14.5,-4.5,0,0,12.5,3.5,0
14.5,-4.5,3,0,12.5,3.5,0
27,3.5,-0.5,0,9,4.5,0
2,-2.75,1.5,2,1.75,1.5,1
2,-6.25,1.5,2,1.75,1.5,1
3.8,-8,1.5,1,1.8,1.5,1
7.4,-8,1.5,1,1.8,1.5,1
11,-8,1.5,1,1.8,1.5,1
14.6,-8,1.5,1,1.8,1.5,1
18.2,-8,1.5,1,1.8,1.5,1
18.2,-1,1.5,1,1.8,1.5,1
14.6,-1,1.5,1,1.8,1.5,1
11,-1,1.5,1,1.8,1.5,1
7.4,-1,1.5,1,1.8,1.5,1
3.8,-1,1.5,1,1.8,1.5,1
12,-3.5,1.5,1,3,1.5,1
9,-5,1.5,2,1.5,1.5,1
12,-6.5,1.5,1,3,1.5,1
15,-5,1.5,2,1.5,1.5,1
20,-6.75,1.5,2,1.25,1.5,1
20,-2.25,1.5,2,1.25,1.5,1
